   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;4 [   
                4 [A107489]     A107487]          
       Unitless              ms               m   
       695.0000       585.59760       640.01300 
       696.0000       585.77771       640.16534 
       697.0000       585.95050       640.31775 
       698.0000       586.11072       640.47015 
       699.0000       586.25684       640.62256 
       700.0000       586.39069       640.77496 
       701.0000       586.51776       640.92737 
       702.0000       586.64508       641.07977 
       703.0000       586.77875       641.23218 
       704.0000       586.92438       641.38458 
       705.0000       587.08252       641.53699 
       706.0000       587.24841       641.68939 
       707.0000       587.41687       641.84180 
       708.0000       587.58118       641.99420 
       709.0000       587.73517       642.14655 
       710.0000       587.87769       642.29895 
       711.0000       588.00677       642.45135 
       712.0000       588.12347       642.60376 
       713.0000       588.23926       642.75616 
       714.0000       588.36584       642.90857 
       715.0000       588.50806       643.06097 
       716.0000       588.66699       643.21338 
       717.0000       588.83545       643.36578 
       718.0000       589.00513       643.51819 
       719.0000       589.17023       643.67059 
       720.0000       589.32990       643.82300 
       721.0000       589.48706       643.97534 
       722.0000       589.64398       644.12775 
       723.0000       589.79871       644.28015 
       724.0000       589.94940       644.43256 
       725.0000       590.09766       644.58496 
       726.0000       590.24652       644.73737 
       727.0000       590.40088       644.88977 
       728.0000       590.56305       645.04218 
       729.0000       590.72876       645.19458 
       730.0000       590.89514       645.34698 
       731.0000       591.06177       645.49939 
       732.0000       591.22980       645.65179 
       733.0000       591.39984       645.80420 
       734.0000       591.57239       645.95654 
       735.0000       591.74359       646.10895 
       736.0000       591.90491       646.26135 
       737.0000       592.05316       646.41376 
       738.0000       592.19562       646.56616 
       739.0000       592.34076       646.71857 
       740.0000       592.49609       646.87097 
       741.0000       592.66278       647.02338 
       742.0000       592.83398       647.17578 
       743.0000       593.00543       647.32819 
       744.0000       593.17603       647.48059 
       745.0000       593.34607       647.63300 
       746.0000       593.51550       647.78540 
       747.0000       593.68451       647.93774 
       748.0000       593.85272       648.09015 
       749.0000       594.01544       648.24255 
       750.0000       594.16479       648.39496 
       751.0000       594.30127       648.54736 
       752.0000       594.42584       648.69977 
       753.0000       594.54449       648.85217 
       754.0000       594.66632       649.00458 
       755.0000       594.79193       649.15698 
       756.0000       594.92554       649.30939 
       757.0000       595.07190       649.46179 
       758.0000       595.23151       649.61420 
       759.0000       595.40247       649.76660 
       760.0000       595.58002       649.91895 
