   PrimaryIndex TVD@UNKNOWN;4 [ TWOTIM@UNKNOWN;   
                A108108]        4 [A108110]       
       Unitless               m              ms   
       614.0000      2387.02051      1907.64221 
       615.0000      2387.17285      1907.69580 
       616.0000      2387.32520      1907.75000 
       617.0000      2387.47754      1907.80627 
       618.0000      2387.62988      1907.86377 
       619.0000      2387.78247      1907.92261 
       620.0000      2387.93481      1907.98376 
       621.0000      2388.08716      1908.04712 
       622.0000      2388.23950      1908.11108 
       623.0000      2388.39209      1908.17590 
       624.0000      2388.54443      1908.24023 
       625.0000      2388.69678      1908.30554 
       626.0000      2388.84912      1908.37183 
       627.0000      2389.00171      1908.43933 
       628.0000      2389.15405      1908.50684 
       629.0000      2389.30640      1908.57251 
       630.0000      2389.45874      1908.63672 
       631.0000      2389.61108      1908.69958 
       632.0000      2389.76367      1908.76147 
       633.0000      2389.91602      1908.82202 
       634.0000      2390.06836      1908.88171 
       635.0000      2390.22070      1908.94080 
       636.0000      2390.37329      1908.99915 
       637.0000      2390.52563      1909.05627 
       638.0000      2390.67798      1909.11194 
       639.0000      2390.83032      1909.16760 
       640.0000      2390.98291      1909.22290 
       641.0000      2391.13525      1909.27881 
       642.0000      2391.28760      1909.33484 
       643.0000      2391.43994      1909.39050 
       644.0000      2391.59229      1909.44507 
       645.0000      2391.74487      1909.49927 
       646.0000      2391.89722      1909.55334 
       647.0000      2392.04956      1909.60718 
       648.0000      2392.20190      1909.66272 
       649.0000      2392.35449      1909.71960 
       650.0000      2392.50684      1909.77832 
       651.0000      2392.65918      1909.83765 
       652.0000      2392.81152      1909.89685 
       653.0000      2392.96411      1909.95532 
       654.0000      2393.11646      1910.01318 
       655.0000      2393.26880      1910.07068 
       656.0000      2393.42114      1910.12695 
       657.0000      2393.57349      1910.18262 
       658.0000      2393.72607      1910.23755 
       659.0000      2393.87842      1910.29309 
       660.0000      2394.03076      1910.34778 
       661.0000      2394.18311      1910.40308 
       662.0000      2394.33569      1910.45911 
