   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;2 [   
                2 [A99337]      A99335]           
       Unitless              ms               m   
       606.0000       521.18683       578.72943 
       607.0000       521.33136       578.88177 
       608.0000       521.47833       579.03418 
       609.0000       521.62830       579.18658 
       610.0000       521.78198       579.33899 
       611.0000       521.93964       579.49139 
       612.0000       522.09814       579.64380 
       613.0000       522.25476       579.79620 
       614.0000       522.40796       579.94861 
       615.0000       522.55804       580.10101 
       616.0000       522.70801       580.25342 
       617.0000       522.85907       580.40582 
       618.0000       523.01404       580.55823 
       619.0000       523.17145       580.71057 
       620.0000       523.33069       580.86298 
       621.0000       523.49194       581.01538 
       622.0000       523.65283       581.16779 
       623.0000       523.81226       581.32019 
       624.0000       523.96783       581.47260 
       625.0000       524.11993       581.62500 
       626.0000       524.27039       581.77740 
       627.0000       524.42078       581.92981 
       628.0000       524.57288       582.08221 
       629.0000       524.72614       582.23462 
       630.0000       524.88055       582.38702 
       631.0000       525.03589       582.53943 
       632.0000       525.19183       582.69177 
       633.0000       525.34869       582.84418 
       634.0000       525.50769       582.99658 
       635.0000       525.66809       583.14899 
       636.0000       525.82935       583.30139 
       637.0000       525.99133       583.45380 
       638.0000       526.15326       583.60620 
       639.0000       526.31500       583.75861 
       640.0000       526.47607       583.91101 
       641.0000       526.63574       584.06342 
       642.0000       526.79449       584.21582 
       643.0000       526.95233       584.36823 
       644.0000       527.10944       584.52063 
       645.0000       527.26691       584.67297 
       646.0000       527.42462       584.82538 
       647.0000       527.58252       584.97778 
       648.0000       527.73962       585.13019 
       649.0000       527.89520       585.28259 
       650.0000       528.04761       585.43500 
       651.0000       528.19501       585.58740 
       652.0000       528.33905       585.73981 
       653.0000       528.47955       585.89221 
       654.0000       528.61469       586.04462 
       655.0000       528.74731       586.19702 
       656.0000       528.87811       586.34943 
       657.0000       529.00793       586.50183 
       658.0000       529.13861       586.65417 
       659.0000       529.27167       586.80658 
       660.0000       529.40790       586.95898 
       661.0000       529.54608       587.11139 
       662.0000       529.68286       587.26379 
       663.0000       529.81580       587.41620 
       664.0000       529.94128       587.56860 
       665.0000       530.06427       587.72101 
       666.0000       530.18787       587.87341 
       667.0000       530.31934       588.02582 
       668.0000       530.45746       588.17822 
       669.0000       530.60223       588.33063 
       670.0000       530.75531       588.48297 
       671.0000       530.91333       588.63538 
       672.0000       531.07312       588.78778 
       673.0000       531.23236       588.94019 
       674.0000       531.38867       589.09259 
       675.0000       531.54260       589.24500 
       676.0000       531.69391       589.39740 
       677.0000       531.84106       589.54980 
       678.0000       531.98621       589.70221 
       679.0000       532.12994       589.85461 
       680.0000       532.27356       590.00702 
       681.0000       532.41846       590.15942 
       682.0000       532.56537       590.31183 
       683.0000       532.71484       590.46417 
       684.0000       532.86615       590.61658 
       685.0000       533.01788       590.76898 
       686.0000       533.16907       590.92139 
       687.0000       533.31885       591.07379 
       688.0000       533.46765       591.22620 
       689.0000       533.61627       591.37860 
       690.0000       533.76562       591.53101 
       691.0000       533.91608       591.68341 
       692.0000       534.06750       591.83582 
       693.0000       534.22009       591.98822 
       694.0000       534.37274       592.14062 
       695.0000       534.52472       592.29303 
       696.0000       534.67572       592.44537 
       697.0000       534.82574       592.59778 
       698.0000       534.97601       592.75018 
       699.0000       535.12701       592.90259 
       700.0000       535.28003       593.05499 
       701.0000       535.43372       593.20740 
       702.0000       535.58746       593.35980 
       703.0000       535.74005       593.51221 
       704.0000       535.89172       593.66461 
       705.0000       536.04303       593.81702 
       706.0000       536.19550       593.96942 
       707.0000       536.35028       594.12183 
       708.0000       536.50714       594.27423 
       709.0000       536.66559       594.42657 
       710.0000       536.82507       594.57898 
       711.0000       536.98401       594.73138 
       712.0000       537.14221       594.88379 
       713.0000       537.29883       595.03619 
       714.0000       537.45459       595.18860 
       715.0000       537.60950       595.34100 
       716.0000       537.76300       595.49341 
       717.0000       537.91516       595.64581 
       718.0000       538.06573       595.79822 
       719.0000       538.21313       595.95062 
       720.0000       538.35626       596.10303 
       721.0000       538.49670       596.25537 
       722.0000       538.63550       596.40778 
       723.0000       538.77344       596.56018 
       724.0000       538.91132       596.71259 
       725.0000       539.04907       596.86499 
       726.0000       539.18561       597.01740 
       727.0000       539.32111       597.16980 
       728.0000       539.45581       597.32220 
       729.0000       539.58984       597.47461 
       730.0000       539.72302       597.62701 
       731.0000       539.85596       597.77942 
       732.0000       539.98853       597.93182 
       733.0000       540.12091       598.08423 
       734.0000       540.25330       598.23657 
       735.0000       540.38568       598.38898 
       736.0000       540.51862       598.54138 
       737.0000       540.65302       598.69379 
       738.0000       540.79016       598.84619 
       739.0000       540.93555       598.99860 
       740.0000       541.08826       599.15100 
       741.0000       541.24707       599.30341 
       742.0000       541.41138       599.45581 
       743.0000       541.57928       599.60822 
       744.0000       541.74799       599.76062 
       745.0000       541.91718       599.91302 
       746.0000       542.08752       600.06543 
       747.0000       542.25916       600.21777 
       748.0000       542.43207       600.37018 
       749.0000       542.60760       600.52258 
       750.0000       542.78424       600.67499 
       751.0000       542.96149       600.82739 
       752.0000       543.13855       600.97980 
       753.0000       543.31488       601.13220 
       754.0000       543.48999       601.28461 
       755.0000       543.66364       601.43701 
       756.0000       543.83521       601.58942 
       757.0000       544.00562       601.74182 
       758.0000       544.17487       601.89423 
       759.0000       544.34277       602.04663 
       760.0000       544.51080       602.19897 
       761.0000       544.67944       602.35138 
       762.0000       544.85016       602.50378 
       763.0000       545.02228       602.65619 
       764.0000       545.19537       602.80859 
       765.0000       545.36926       602.96100 
       766.0000       545.54370       603.11340 
       767.0000       545.71844       603.26581 
       768.0000       545.89313       603.41821 
       769.0000       546.06757       603.57062 
       770.0000       546.24225       603.72302 
       771.0000       546.41724       603.87543 
       772.0000       546.59314       604.02777 
       773.0000       546.76929       604.18018 
       774.0000       546.94537       604.33258 
       775.0000       547.12170       604.48499 
       776.0000       547.29834       604.63739 
       777.0000       547.47504       604.78979 
       778.0000       547.65137       604.94220 
       779.0000       547.82605       605.09460 
       780.0000       547.99908       605.24701 
       781.0000       548.17017       605.39941 
       782.0000       548.33813       605.55182 
       783.0000       548.50476       605.70422 
       784.0000       548.67004       605.85663 
       785.0000       548.83191       606.00897 
       786.0000       548.99121       606.16138 
       787.0000       549.14856       606.31378 
       788.0000       549.30566       606.46619 
       789.0000       549.46381       606.61859 
       790.0000       549.62329       606.77100 
       791.0000       549.78369       606.92340 
       792.0000       549.94531       607.07581 
       793.0000       550.10779       607.22821 
       794.0000       550.27136       607.38062 
       795.0000       550.43616       607.53302 
       796.0000       550.60028       607.68542 
       797.0000       550.76282       607.83783 
       798.0000       550.92181       607.99017 
