   PrimaryIndex TVD@UNKNOWN;4 [ TWOTIM@UNKNOWN;   
                A93556]         4 [A93558]        
       Unitless               m              ms   
       733.0000       772.70923       693.56055 
       734.0000       772.86157       693.72620 
       735.0000       773.01398       693.88190 
       736.0000       773.16638       694.02930 
       737.0000       773.31879       694.17517 
       738.0000       773.47119       694.32281 
       739.0000       773.62360       694.47668 
       740.0000       773.77600       694.63220 
       741.0000       773.92841       694.78101 
       742.0000       774.08081       694.92511 
       743.0000       774.23322       695.07019 
       744.0000       774.38562       695.21967 
       745.0000       774.53802       695.37488 
       746.0000       774.69043       695.53430 
       747.0000       774.84277       695.69427 
       748.0000       774.99518       695.85315 
       749.0000       775.14758       696.00824 
       750.0000       775.29999       696.15820 
       751.0000       775.45239       696.30103 
       752.0000       775.60480       696.43420 
       753.0000       775.75720       696.56470 
       754.0000       775.90961       696.69934 
       755.0000       776.06201       696.83868 
       756.0000       776.21442       696.98181 
       757.0000       776.36682       697.12109 
       758.0000       776.51923       697.25385 
       759.0000       776.67163       697.38568 
       760.0000       776.82397       697.52325 
       761.0000       776.97638       697.66864 
       762.0000       777.12878       697.81775 
       763.0000       777.28119       697.96503 
       764.0000       777.43359       698.10638 
       765.0000       777.58600       698.24219 
       766.0000       777.73840       698.37482 
       767.0000       777.89081       698.50531 
       768.0000       778.04321       698.63690 
       769.0000       778.19562       698.77081 
       770.0000       778.34802       698.90619 
       771.0000       778.50043       699.04382 
       772.0000       778.65277       699.17981 
       773.0000       778.80518       699.31226 
       774.0000       778.95758       699.44635 
       775.0000       779.10999       699.58557 
       776.0000       779.26239       699.73444 
       777.0000       779.41479       699.89514 
       778.0000       779.56720       700.06226 
       779.0000       779.71960       700.23218 
       780.0000       779.87201       700.40369 
       781.0000       780.02441       700.57526 
       782.0000       780.17682       700.74585 
       783.0000       780.32922       700.91577 
       784.0000       780.48163       701.08618 
       785.0000       780.63397       701.25745 
       786.0000       780.78638       701.42957 
       787.0000       780.93878       701.60150 
       788.0000       781.09119       701.77148 
       789.0000       781.24359       701.93890 
       790.0000       781.39600       702.10468 
       791.0000       781.54840       702.26959 
       792.0000       781.70081       702.43445 
       793.0000       781.85321       702.60040 
       794.0000       782.00562       702.76752 
       795.0000       782.15802       702.93213 
       796.0000       782.31042       703.09021 
       797.0000       782.46283       703.24109 
       798.0000       782.61517       703.38885 
