   PrimaryIndex TVD@UNKNOWN;6 [ TWOTIM@UNKNOWN;   
                A103739]        6 [A103741]       
       Unitless               m              ms   
       769.0000       593.85278       575.23895 
       770.0000       594.00519       575.41876 
       771.0000       594.15759       575.59772 
       772.0000       594.31000       575.77539 
       773.0000       594.46240       575.95227 
       774.0000       594.61481       576.12854 
       775.0000       594.76721       576.30469 
       776.0000       594.91962       576.48169 
       777.0000       595.07202       576.65948 
       778.0000       595.22443       576.83789 
       779.0000       595.37683       577.01740 
       780.0000       595.52917       577.19714 
       781.0000       595.68158       577.37689 
       782.0000       595.83398       577.55609 
       783.0000       595.98639       577.73413 
       784.0000       596.13879       577.91174 
       785.0000       596.29120       578.08844 
       786.0000       596.44360       578.26410 
       787.0000       596.59601       578.43726 
       788.0000       596.74841       578.60626 
       789.0000       596.90082       578.76953 
       790.0000       597.05322       578.92731 
       791.0000       597.20563       579.08234 
       792.0000       597.35803       579.23853 
       793.0000       597.51038       579.39941 
       794.0000       597.51410       579.40344 
       795.0000       597.66278       579.56897 
       796.0000       597.81519       579.74182 
       797.0000       597.96759       579.91510 
       798.0000       598.12000       580.08563 
