   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;3 [   
                3 [A105935]     A105933]          
       Unitless              ms               m   
       759.0000       655.07007       790.27161 
       760.0000       655.21680       790.42395 
       761.0000       655.36121       790.57635 
       762.0000       655.50488       790.72876 
       763.0000       655.64960       790.88116 
       764.0000       655.79663       791.03357 
       765.0000       655.94611       791.18597 
       766.0000       656.09619       791.33838 
       767.0000       656.24554       791.49078 
       768.0000       656.39349       791.64319 
       769.0000       656.54102       791.79559 
       770.0000       656.68945       791.94800 
       771.0000       656.83966       792.10040 
       772.0000       656.99249       792.25275 
       773.0000       657.14752       792.40515 
       774.0000       657.30432       792.55756 
       775.0000       657.46185       792.70996 
       776.0000       657.61951       792.86237 
       777.0000       657.77667       793.01477 
       778.0000       657.93372       793.16718 
       779.0000       658.09100       793.31958 
       780.0000       658.24908       793.47198 
       781.0000       658.40784       793.62439 
       782.0000       658.56763       793.77679 
       783.0000       658.72809       793.92920 
       784.0000       658.88904       794.08160 
       785.0000       659.05029       794.23395 
       786.0000       659.21155       794.38635 
       787.0000       659.37305       794.53876 
       788.0000       659.53497       794.69116 
       789.0000       659.69720       794.84357 
       790.0000       659.85938       794.99597 
       791.0000       660.02051       795.14838 
       792.0000       660.18048       795.30078 
       793.0000       660.33948       795.45319 
       794.0000       660.49780       795.60559 
       795.0000       660.65607       795.75800 
       796.0000       660.81482       795.91040 
       797.0000       660.97430       796.06281 
       798.0000       661.13428       796.21515 
