   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;2 [   
                2 [A100533]     A100531]          
       Unitless              ms               m   
       588.0000       729.84265       735.98621 
       589.0000       729.96179       736.13861 
       590.0000       730.08130       736.29102 
       591.0000       730.20129       736.44342 
       592.0000       730.32227       736.59583 
       593.0000       730.44550       736.74823 
       594.0000       730.57336       736.90057 
       595.0000       730.70868       737.05298 
       596.0000       730.85132       737.20538 
       597.0000       730.99884       737.35779 
       598.0000       731.14832       737.51019 
       599.0000       731.29779       737.66260 
       600.0000       731.44556       737.81500 
       601.0000       731.58765       737.96741 
       602.0000       731.72961       738.11981 
       603.0000       731.87561       738.27222 
       604.0000       732.02435       738.42462 
       605.0000       732.17981       738.57703 
       606.0000       732.34283       738.72943 
       607.0000       732.50543       738.88177 
       608.0000       732.66431       739.03418 
       609.0000       732.82117       739.18658 
       610.0000       732.97571       739.33899 
       611.0000       733.12628       739.49139 
       612.0000       733.27167       739.64380 
       613.0000       733.41119       739.79620 
       614.0000       733.54156       739.94861 
       615.0000       733.66949       740.10101 
       616.0000       733.80334       740.25342 
       617.0000       733.94226       740.40582 
       618.0000       734.08820       740.55823 
       619.0000       734.24121       740.71057 
       620.0000       734.39331       740.86298 
       621.0000       734.54730       741.01538 
       622.0000       734.70404       741.16779 
       623.0000       734.86139       741.32019 
       624.0000       735.01794       741.47260 
       625.0000       735.16925       741.62500 
       626.0000       735.31281       741.77740 
       627.0000       735.44806       741.92981 
       628.0000       735.57703       742.08221 
       629.0000       735.70520       742.23462 
       630.0000       735.83594       742.38702 
       631.0000       735.97009       742.53943 
       632.0000       736.10681       742.69177 
       633.0000       736.24164       742.84418 
       634.0000       736.37390       742.99658 
       635.0000       736.50555       743.14899 
       636.0000       736.63605       743.30139 
       637.0000       736.76605       743.45380 
       638.0000       736.89825       743.60620 
       639.0000       737.03284       743.75861 
       640.0000       737.16986       743.91101 
       641.0000       737.30707       744.06342 
       642.0000       737.44012       744.21582 
       643.0000       737.56927       744.36823 
       644.0000       737.69641       744.52063 
       645.0000       737.82294       744.67297 
       646.0000       737.95221       744.82538 
       647.0000       738.08679       744.97778 
       648.0000       738.22656       745.13019 
       649.0000       738.37152       745.28259 
       650.0000       738.51965       745.43500 
