   PrimaryIndex TVD@UNKNOWN;3 [ TWOTIM@UNKNOWN;   
                A102424]        3 [A102426]       
       Unitless               m              ms   
       658.0000      1406.12683      1265.95105 
       659.0000      1406.27917      1266.07239 
       660.0000      1406.43164      1266.19202 
       661.0000      1406.58398      1266.30908 
       662.0000      1406.73645      1266.42358 
       663.0000      1406.88879      1266.53601 
       664.0000      1407.04126      1266.64624 
       665.0000      1407.19360      1266.75232 
       666.0000      1407.34595      1266.85669 
       667.0000      1407.49841      1266.96021 
       668.0000      1407.65076      1267.06604 
       669.0000      1407.80322      1267.17505 
       670.0000      1407.95557      1267.28809 
       671.0000      1408.10803      1267.40698 
       672.0000      1408.26038      1267.53003 
       673.0000      1408.41284      1267.65588 
       674.0000      1408.56519      1267.78369 
       675.0000      1408.71765      1267.91309 
       676.0000      1408.87000      1268.04285 
       677.0000      1409.02246      1268.17261 
       678.0000      1409.17480      1268.30212 
       679.0000      1409.32715      1268.43152 
       680.0000      1409.47961      1268.56091 
       681.0000      1409.63196      1268.69055 
       682.0000      1409.78442      1268.82068 
       683.0000      1409.93677      1268.95142 
       684.0000      1410.08923      1269.08350 
       685.0000      1410.24158      1269.21741 
       686.0000      1410.39404      1269.35242 
       687.0000      1410.54639      1269.48792 
       688.0000      1410.69885      1269.62268 
       689.0000      1410.85120      1269.75671 
       690.0000      1411.00366      1269.88953 
       691.0000      1411.15601      1270.02112 
       692.0000      1411.30835      1270.15210 
       693.0000      1411.46082      1270.28259 
       694.0000      1411.61316      1270.41223 
       695.0000      1411.76562      1270.54041 
       696.0000      1411.91797      1270.66736 
       697.0000      1412.07043      1270.79272 
       698.0000      1412.22278      1270.91589 
       699.0000      1412.37524      1271.03784 
       700.0000      1412.52759      1271.15869 
       701.0000      1412.68005      1271.27881 
       702.0000      1412.83240      1271.39954 
       703.0000      1412.98474      1271.52063 
       704.0000      1413.13721      1271.64185 
       705.0000      1413.28955      1271.76208 
       706.0000      1413.44202      1271.88098 
       707.0000      1413.59436      1271.99597 
       708.0000      1413.74683      1272.10730 
       709.0000      1413.89917      1272.21570 
       710.0000      1414.05164      1272.32214 
       711.0000      1414.20398      1272.42749 
       712.0000      1414.35645      1272.53320 
       713.0000      1414.50879      1272.63989 
       714.0000      1414.66125      1272.74854 
