   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;2 [   
                2 [A99451]      A99449]           
       Unitless              ms               m   
       646.0000       494.97308       497.29800 
       647.0000       495.12671       497.45041 
       648.0000       495.27695       497.60281 
       649.0000       495.42224       497.75519 
       650.0000       495.56287       497.90759 
       651.0000       495.69888       498.06000 
       652.0000       495.83197       498.21240 
       653.0000       495.96637       498.36481 
       654.0000       496.10370       498.51721 
       655.0000       496.24747       498.66959 
       656.0000       496.39377       498.82199 
       657.0000       496.54132       498.97440 
       658.0000       496.68942       499.12680 
       659.0000       496.83749       499.27921 
       660.0000       496.98578       499.43161 
       661.0000       497.13440       499.58401 
       662.0000       497.28333       499.73639 
       663.0000       497.43207       499.88879 
       664.0000       497.58035       500.04120 
       665.0000       497.72827       500.19360 
       666.0000       497.87659       500.34601 
       667.0000       498.02545       500.49841 
       668.0000       498.17633       500.65079 
       669.0000       498.32800       500.80319 
       670.0000       498.47995       500.95560 
       671.0000       498.63129       501.10800 
       672.0000       498.78183       501.26041 
       673.0000       498.93140       501.41281 
       674.0000       499.07990       501.56522 
       675.0000       499.22711       501.71759 
       676.0000       499.37354       501.87000 
       677.0000       499.51923       502.02240 
       678.0000       499.66388       502.17480 
       679.0000       499.80826       502.32721 
       680.0000       499.95279       502.47961 
       681.0000       500.09824       502.63199 
       682.0000       500.24463       502.78439 
       683.0000       500.39221       502.93680 
       684.0000       500.54086       503.08920 
       685.0000       500.69016       503.24161 
       686.0000       500.83899       503.39401 
       687.0000       500.98651       503.54639 
       688.0000       501.13153       503.69879 
       689.0000       501.27554       503.85120 
       690.0000       501.41913       504.00360 
       691.0000       501.56342       504.15601 
       692.0000       501.70837       504.30841 
       693.0000       501.85306       504.46082 
       694.0000       501.99408       504.61319 
       695.0000       502.13034       504.76559 
       696.0000       502.26236       504.91800 
       697.0000       502.39075       505.07040 
       698.0000       502.51746       505.22281 
       699.0000       502.64566       505.37521 
       700.0000       502.77661       505.52759 
       701.0000       502.91486       505.67999 
